city,lat,lon
El jimenado-torre pacheco,37.7593465,-1.0248318583268778
Santo antónio da charneca,38.6246943,-9.031607
Bàscara,42.1591723,2.9092786
Monterrubio de armuña (salamanca),41.0277653,-5.6422552
Freixo de espada à cinta ,41.08410765,-6.825511111494766
Las vegas ,36.1672559,-115.148516
Puerto sagunto ,39.6699383,-0.22537531804548736
Illas,43.49633385,-5.967482401852551
Sant miquel d'olèrdola,41.3209905,1.7211878
Alcanena,39.4806183,-8.682343283588914
Aguilar ,15.8890372,120.2384199
Setúbal ,38.5241783,-8.8932341
Lliria ,39.6251478,-0.5952749
Chilches costa ,36.7273635,-4.2234935
Marco de canaveses,41.1616546,-8.12779201865893
Pinto (madrid),40.240985,-3.7005072
Mestas de con,43.342511,-5.0152997
Olivenza ,38.6854813,-7.0995738
Pinhal novo,38.6299555,-8.912821
Ames bertamiráns,42.8620059,-8.647394256486791
Las palmas ,28.1288694,-15.4349015
Picaña,39.4353965,-0.4358777
Aljaraque - corrales,37.276083,-6.991147
29006,36.70812209449166,-4.463831515930158
Castellví de rosanes,41.450038,1.8994527
Fermentelos,40.5691209,-8.5258311
Cibanal de sayago,41.3303178,-6.0365046
Las escuelas,38.97561825,-0.6870865822965392
El palau d\'anglesola,41.6518395,0.8817474
Las casas,39.0319997,-3.985291
Boveda,42.6240523,-7.4847221
Mutilva baja,42.790902349999996,-1.6168964164070627
Aldeadávila de la ribera,41.2185533,-6.6197619
Els omellons,41.502237,0.9618187
Pitillas,42.4226867,-1.6203754
Markina,42.98026485,-2.8113420945865855
Sto. domingo de la calzada,42.4406711,-2.9536395
Onis ,43.2959886,-4.971414257624463
Rascafría,40.9038871,-3.8802853
Garrapinillos,41.6827963,-1.0260411
Fuente el saz del jarama,40.6312151,-3.5125918
Malcocinado,38.1226871,-5.6920758
Anglès,43.5365282,2.5870279270664946
Navarres,39.1024656,-0.6953201
"El espin, coaña",43.5409669,-6.7288091
Montanejos,40.068620499999994,-0.5391421855858007
Valencia de alcantara,39.4131173,-7.242137
Llica d'amunt,41.6104867,2.2397066
Pamplona(sarriguren),42.814946,-1.5975345
Zarandona,43.072399,-3.0310357
Santo tirso ,41.3440057,-8.4772021
Abarán ,38.2058512,-1.3971219
Puebla de obando,39.1768491,-6.6260009
Banyoles ,42.1180477,2.7653607
Villas de otura,43.2512551,-5.8717111
Arroyo del ojanco ,38.3217918,-2.8934526
Pasajes ,43.3239952,-1.9200587
Benifallet,40.9740568,0.5172791
Guarda ,40.70458035,-7.195120796863068
Muro del alcoy,38.78157275,-0.4306966778431378
Churra ,43.0970605,-3.6692606
Benissanet,41.0572357,0.6342959
Caravaca ,38.1046979,-1.861118
Zurita/ pielagos,43.3476194,-3.9883478
Caparroso,42.3395614,-1.6543719
L´hospitalet llobregat,41.3504414,2.0921595
Franqueses vallès,41.64750335,2.30663056794073
Montequinto. dos hermanas,37.3421159,-5.9346082
Turón ,36.8637375,-3.0575117
Castejón de sos,42.5125298,0.4917947
Seró,37.7269847,44.6423876
Villamayor ,40.9983869,-5.6958422
Híjar,41.1747377,-0.4515985
La felguera (langreo),43.3085595,-5.6919228
Sant adria del besós,41.4203693,2.2097125
Villaviciosa ,43.4813318,-5.4334618
Sant hipòlit de voltregà,42.0152733,2.2376471
Estación de cartama,36.7364607,-4.6127054
Castillonroy,41.8855983,0.5143404
 viator,36.8887282,-2.4251246
Torrelaguna ,40.8277273,-3.538293
Griñón ,40.2136607,-3.8581479
Robledo de fenar ,42.8288295,-5.5401577
"Espinardo, murcia",38.0105743,-1.156217
Castillo de locubín ,37.5279563,-3.9422486
Borgonya-sant vicenç de torello,42.0646699,2.2419284
Herrera ,37.3653148,-4.8502348
Dos hermanas (sevilla),37.283689,-5.9226718
Campredo,40.7605468,0.5536973
Jesús ,52.209564900000004,0.12359691198100684
Sarroca de lerida,42.31337,1.1418776
Él escorial ,40.5836411,-4.1281427
Torrenueva costa ,36.7017924,-3.485808
Valdeolmos,40.2640633,-2.5778149
Villarejo periesteban,39.8893063,-2.451163413226992
"Camango, ribadesella",43.4483554,-5.0190058
Noves ,43.8761887,4.901209
Los garres. murcia,37.9564693,-1.0918432
50005,41.64636470989205,-0.8955397438118289
Viso del marqués ,38.5217338,-3.5627159
Candas - carreño,43.5900556,-5.7641846
Peralta ,42.3385459,-1.7970061
Rota - costa ballena,36.690183450000006,-6.4124292678237875
Castro de cepeda,42.6567254,-6.0281647
Gobiendes,43.4693828,-5.2381254
Les presses,44.9246462,1.2066262
Cehegín ,38.0925078,-1.7987525
Callosa d’en sarria,38.6505808,-0.1188334
Benatae,38.3528099,-2.6517296
Gijon/xixon,43.5449422,-5.66275
Cartuja baja,41.6035681,-0.8224848
Zotes del páramo,42.2719681,-5.7364405
Numancia de la sagra ,40.0785096,-3.8569693
Grao ,43.3892839,-6.0687347
Benalmadena ,36.594519,-4.572284
Learza,42.613029,-2.168331
Isla cristina ,37.2036925,-7.3238913
San juan despí ,41.3667951,2.0570346
Torrefresneda ,38.9872829,-6.110292
Paderne,43.299316,-8.1598761
 aldeatejada,40.9249715,-5.6910803
Sant pere de vilamajor barcelona,41.6843288,2.3900497
Belorado,42.4197032,-3.1917821
Ibros,38.020922,-3.501422
Parla-madrid,40.2373952,-3.7718902
Guadalmez,38.7259178,-4.9733507
Almuñecar ,36.7328699,-3.68968
Garinoain,42.6005691,-1.6453061
Guincho - cascais,38.7299708,-9.4669011
San juan  de aznalfarache,37.3599507,-6.03286
Sant sadurní anoia,41.42469645,1.789819840595757
San josé de la vega / murcia,37.9696415,-1.0791283
Samalús,41.6886507,2.3141783
Zizurkil ,43.1992503,-2.0741092
Mairena de alcor,37.37200275,-5.744271046333245
Valderrubio,37.2343089,-3.8238434
Villaquilambre,42.6469775,-5.5596277
Chozas de canales ,40.0994053,-4.0438492
Benicarló ,40.4180244,0.4229813
Huertas de ánimas-trujillo,39.47992525,-5.861518413087971
Alcalali,38.7496486,-0.0414327
Sant joan de alacant,38.7815044,0.1509366
Benissa ,38.7163735,0.0534016
Ferreira do zêzere,39.6934308,-8.2905545
Barcelona terrassa,41.5629623,2.0100492
Villada,42.2503959,-4.9671551
Fondon,36.9801455,-2.8597547
Mancha real ,37.7864076,-3.6125494
Villanueva de la peña ,42.8292722,-4.6236571
Sant  boi de llobregat,41.3459033,2.0413673
Albarellos-monterrei,41.9568059,-7.4909992
Santa maria del berrocal,40.5081245,-5.4053099
Mera,46.8152527,23.454047
Briones,42.5205336,-2.7951204674350927
Torrejon ardoz,40.4587767,-3.4793343
Galindo y perahuy,40.9430522,-5.8721458
Los dolores - murcia,37.9769428,-1.105154
Almada ,38.6764302,-9.1649974
Cabanas de tavira,37.14325515,-7.590622907533985
Eibar gipuzkoa,43.1842839,-2.4732748
Colloto -oviedo,43.3775134,-5.7979835
Touro,42.8672029,-8.3038132
"Paterna, parque tecnológico. ",39.54920975,-0.46261022061235024
Maia ,41.232208,-8.6273183
Belalcázar,38.575186,-5.1669539
Durana,42.88808965,-2.634115579874721
San josé del valle ,36.6062584,-5.7997029
Zaratan ,41.6594549,-4.7833204
Orihuela - costa,37.9237214,-0.7453376
Banyeres,42.2663958,1.4644886
All,40.8077797,-84.0572225
São francisco ,37.7790262,-122.419906
Póvoa de varzim ,41.3794188,-8.7598689
San sebastán,43.3224219,-1.9838889
Ota,-45.39750525,170.1778918093833
Alhama de almería ,36.9574546,-2.5667688
Irixoa,43.2877044,-8.0671987
Barberá del vallés ,41.5172534,2.1265942
Binissalem ,39.6889279,2.8420532
El pedernoso,39.4856559,-2.7466649
Parets,43.047988,2.6209483
Fuzeta,37.0551731,-7.7461861
Beniel murcia,38.046901,-1.0012798
Montcada y reixach,41.4951155,2.1914633
Villaquejida,42.1446605,-5.5982594
Izurtza,43.1541734,-2.6399183
Casas de fernando alonso,39.349141,-2.3252025
Paços de brandão / portugal,40.9738702,-8.5915442
Baltar,41.9509733,-7.7157216
"Vícar, la gangosa",36.8066332,-2.6216922
Beneixama,38.7008815,-0.7641359
Almaraz,39.8027746,-5.67328339372863
Maruri,3.1232265999999997,101.72689776646791
Biniali,39.6403898,2.8599118
Sa rápita,39.3662671,2.9419947
Rutis-culleredo,43.3157511,-8.3927733
Samouco,38.720408,-9.0031772
Oliva de la frontera ,38.2769879,-6.9184328
La floresta - sant cugat del vallés,41.4478853,2.0731251
Cetina,41.2916171,-1.961786
Bareyo,43.46812,-3.59844
Vila nova de gaia ,41.1300103,-8.6058415
Rosselló,41.6957707,0.5960884
Coimbra ,40.2111931,-8.4294632
A gudiña ,42.0605483,-7.1403516
Fuente el saz del  jarama,40.6312151,-3.5125918
Malgrat  de mar,41.6459118,2.7414054
Luso,40.3839144,-8.3760251
Los badalejos,36.3710039,-5.8751184
Callosa d’en sarrià ,38.6505808,-0.1188334
Villarrubia de. los ojos,39.2181465,-3.6070212
Hospitalet ,59.97094545,23.773824053204855
Les fonts de sant quirze,41.528402150000005,2.033451695297567
Albalat dels sorells ,39.5436955,-0.3461912
Villafranca del bierzo ,42.605583,-6.8111675
Bobes/siero,43.3945415,-5.7659787
Parede - cascais,38.6932444,-9.355054025521003
Celorio,37.6893773,-5.0953765
Penamacor,40.1868914,-7.153642082892231
Vila nova de caparica,38.6466817,-9.219515545770092
Los molares ,37.1559172,-5.718817
Zalamea de la serena ,38.6495978,-5.6592697
La luisiana ,37.5278048,-5.2481605
Bombarral,39.2667959,-9.1583288
Benahavís ,36.5222736,-5.0441068
Villanueva de pría,43.4544572,-4.9597163
Praia de mira,40.4556419,-8.8026211
Barbera del valles barcelona,41.5172534,2.1265942
Murias de rechivaldo (astorga),42.4601173,-6.1060497
Albergaria-a-velha,40.6906888,-8.4792205
Benirredrá,38.9617924,-0.1926545
Mancor del valle,39.7501386,2.8709873
Cerezal de la guzpeña,42.7784838,-5.0057941
Cambre ,43.2803751,-8.3297129
Onis,43.2959886,-4.971414257624463
`plasencia,40.029921,-6.090168
Berge,40.8577626,-0.4264894
Guillena ,37.5464709,-6.057052
Ses palmeres,39.4728744,2.7533731
Chantrea,42.8282235,-1.6313558
Rojales ,38.0871747,-0.7228213
Caleiro - vilanova de arousa,42.5616176,-8.8137121
Erla,42.1150034,-0.9476339
Villalon de campos ,42.0984494,-5.0347132
Oliveira do bairro,40.5138208,-8.4928163
Montcada y reixac,41.4954894,2.1994053
Arruda dos vinhos,38.98303,-9.07763
La bisbal d'empordà ,41.9598687,3.039616
Martín muñoz de las posadas,40.9943499,-4.5976807
29010 malaga,36.7213028,-4.4216366
Vielha e mijaran,42.7017572,0.7954744
Campo,41.892072,9.0054983
Figaredo,43.6690243,-8.0536067
Puente arce,-18.6118783,-65.1561042
Canillas de albaida,36.8461773,-3.9878112
Borriana/burriana,39.8873342,-0.0838341
Lada,47.3570892,18.9080821
Perales del rio,40.3207752,-3.6502291
Mira sol,41.46911225,2.062468978333334
Menorca (mahon),39.8894819,4.2661641
Macedo de cavaleiros,41.5362124,-6.9560267
Chapela ,42.2628402,-8.6647736
Luanco gozon,43.6123273,-5.7935885
Estepona- cancelada ,36.4615884,-5.0523707
El milà,41.2487485,1.2064295
Casteldefels,41.2861022,1.9824173
Castel de ferro,44.1950005,12.0178371
San vicente de arana,42.7442025,-2.360863
Dena,42.4490967,-8.8086967
Alcala guadaira,37.3397709,-5.8408396
Valencia de don juan ,42.2936047,-5.5188832
Salvatierra de esca,42.6916904,-0.959052016139311
Almayate (vélez málaga),36.7312833,-4.1294002
El raiguero/ la villa ,38.0128273,-0.9931623
Arroyomolinos de la vera,40.0530939,-5.8549889
Pampilhosa da serra,40.0460143,-7.951515
Herrera del duque,39.1676109,-5.0504659
Fuente del fresno,40.5933855,-3.5981021
São luís,-2.5295265,-44.2963942
L'ampolla ,40.8122038,0.706957
Collado mediano ,40.6943707,-4.0247212
Movera,41.6492923,-0.8220917
Spain,39.3260685,-4.8379791
Cehegin ,38.0925078,-1.7987525
Valtierra,42.1934365,-1.6316492
Biniali (sencelles),39.6403898,2.8599118
Almenara ,39.7521228,-0.2251286
Benalúa,37.3499272,-3.1690217
Villanueva del rosario ,36.998599,-4.3660482
Puebla de farnals,38.0591469,-6.6425055
Alacant,38.3436365,-0.4881708
Monistrol de calders,41.7608379,2.0146236
Yecla-,38.613652,-1.1157373
Alqueries,40.1069173,-0.0910581
La herrera,38.9628919,-2.1267892
Pero negro,38.98870935,-9.19755635
Torrejon de la calzada (madrid),40.2006804,-3.7993298
Aldealengua,40.9810571,-5.5507326
Zorrotza,43.2764972,-2.9729327
Gulpilhares - vila nova de gaia,41.075126,-8.6354469
Las  rozas  de  madrid,40.4933095,-3.8758396
Llambilles,41.9215695,2.851079
Albalate de zorita,40.3087162,-2.8427164
Fermil de basto,41.4222952,-7.9867602
Santa maria de cayón,43.30976,-3.85548
Sant sadurní d’anoia,41.4244663,1.7863949
Piedras blancas castrillón,43.5595112,-5.9774317
Pamplona-iruñea,42.357096,-1.5530081
Teià ,41.4970697,2.3214331
Elgoibar ,43.2143558,-2.4168588
L‘aldea,40.7445104,0.6188148
La hoya-lorca,37.7072462,-1.5954343
Jafre,42.0726347,3.0107448
Sayatón,40.3760061,-2.8532659
Portalegre,39.207609700000006,-7.7214964428011115
Oliveira do hospital,40.3790757,-7.857184888594514
El raal    (murcia),38.0404286,-1.028021
Nueva de llanes,43.4375947,-4.9396246
Tolbaños,40.7515462,-4.5818637
Villares del saz,39.8405925,-2.5052703
Meis (mosteiro),42.5183637,-8.7036674
San román de los montes,40.0674417,-4.7322334
Torralba de calatrava    (ciudad real),39.0170808,-3.7502053
Benifaió,39.2854089,-0.426264
Oleiros  a coruña,43.3330642,-8.3170764
Campohermoso,4.998398699999999,-73.12033660522744
Losar de la vera ,40.121961,-5.6069115
Camesa(valdeolea),42.8955285,-4.1664973
Obiza,57.892185,28.206217
Los campos - corvera,43.5351397,-5.8883963
Galinduste,40.6640934,-5.5398866
Vieira do minho,41.6347151,-8.1425725
Bárrio - alcobaca,39.54849985,-9.018161968061177
Cogeces del monte ,41.5102875,-4.31692
Guadiana del caudillo,38.9324022,-6.6905586
Cacheiras (san simon de ons),42.821713700000004,-8.550870826308572
L’ hospitalet de llobregat ,41.3598601,2.0997927
Aldeamayor de s. martin,41.5121927,-4.6398863
Truyes,47.2774354,0.831494
San andres y sauces,28.7810668,-17.793202882087616
El espín - coaña,43.5409669,-6.7288091
Castrotierra de la valduerna,42.3287263,-5.9941209
Macinhata da seixa,40.8203027,-8.46547723873003
Vinaròs ,40.4703992,0.4746076
Guajar faragüit,36.841441,-3.5842656
Balaguer ,41.7897204,0.8054914
S. joão da ribeira,39.2938721,-8.856524868985412
El ejido- almeria,36.7753425,-2.8168228
Pontével,39.1490107,-8.8379672
La cueva de roa,41.6673939,-3.9405223
Teia barcelona,41.4970697,2.3214331
Mondéjar ,40.3229399,-3.1089503
 sant pere de vilamajor,41.6843288,2.3900497
Anoeta,43.1620711,-2.0712454
Ólvega ( soria ),41.8315595,-1.9873651
Ribadesella ,43.4617129,-5.0587479
Cobas,42.1468494,-7.8856053
Pontinha,38.7622108,-9.1968418
Alcañizo,39.9026662,-5.1053
Ariz ,34.395342,-111.763275
Coria ,39.9831574,-6.5366803
Portimao,37.19420955,-8.585577395168343
Sant joan d.alacant,38.4014162,-0.4359957
Viladecavalls ,41.5563969,1.9553173
Sant celoni ,41.6895041,2.4914526
Atienza,41.1991811,-2.8702238
Ampudia,41.9148751,-4.7792135
Sagunto ,39.6792916,-0.2786451
Cebreros ,40.4551504,-4.4651595
Cruces barakaldo ,43.2822795,-2.9822667
Laxe,43.2218866,-9.0059491
Oliveira do douro,41.122296,-8.5819411
Villaricos,37.2486371,-1.7713501
Cintruènigo,42.0799132,-1.8034973
"Parada de todeia, paredes, porto",41.1690637,-8.3770562
Carrión de los condes,42.3385404,-4.6017128
Bendinat - calvià,39.535372,2.5796264
Viana de cega,41.52874,-4.75207
Zudaire,42.7739229,-2.1340245
Marratxi (portol) ,39.6173362,2.77162
Porto salvo - oeiras,38.717239,-9.3020403
 paços de ferreira,41.2896264,-8.378398223742572
41013,37.36487333665159,-5.973017109343743
Torrejon de la calzada ,40.2006804,-3.7993298
Zalduondo,42.903232700000004,-2.3455381582005774
Torrent/ vedat,39.4236591,-0.4930945
La rambla ,41.3830085,2.1716128
Puig,47.1118866,11.4535
Lugar nuevo de la corona,39.4204988,-0.3819899
Larrea,43.2350845,-3.1097883
Bunol,39.4189582,-0.7909637
Palau solità i plegamans,41.5873942,2.1806823
Auckland,-36.852095,174.7631803
Avile´s,-31.466227,-68.5169207
Avinyonet puigventos,42.2499757,2.9145442
Navata,39.5158825,-116.8537227
Avanca-estarreja,40.8077237,-8.5848776
Pozuelo de alarcón madrid,40.4346528,-3.814834
Sant joan d\' alacant,38.4014162,-0.4359957
La pobla de montornès ,41.1770998,1.4148506
Brenes ,37.5494873,-5.8724046
Ogíjares,37.1200092,-3.6069199
Atalaia,-23.1513833,-52.0529697
Arona ,45.7598366,8.5604081
Cambil,37.6768457,-3.5649212
Sorvilán,36.7945519,-3.265358
Requejo de la vega,42.3102943,-5.8875571
Loma cabrera ,36.8570856,-2.3821783
Santa maria de arnoso,41.4675071,-8.497075093328993
Salobreña (granada),36.7463725,-3.587332
Eraul,42.7167499,-2.0500109
Santa fe ,-30.3154739,-61.1645076
Valega ,43.424481,1.7554201
Biar ,38.6305367,-0.7646666
Arenal d'en castell,40.0235998,4.1830710429227596
Brunete ,40.4050499,-3.9979912
Cornellà del llobregat,41.3575183,2.0705574
Puebla de don fadrique,37.9578472,-2.4348912
Almatret,41.304597,0.4237735
Alquerias ,38.7579667,-0.6035179
Puzol ,17.9388374,120.5151916
Castelo branco,39.97675825,-7.446059929966704
Villarmayor,41.0157341,-5.9711206
Vidreres ,41.7888681,2.7792768
Zas,43.099246,-8.9135928
Playa almenara,39.7365497,-0.181506
Osorno,42.4106725,-4.3609815
Castejón ,40.3817975,-2.5212898
Puerto andratx,39.545424499999996,2.3916049083880795
Gimileo,42.5494612,-2.8229957
Santarém ,39.2363637,-8.6867081
San  martin de valdeiglesias ,40.3625,-4.3986503
A estrada ,42.6880102,-8.4907139
Forua,43.3329632,-2.6761163
La corredoria,43.3871492,-5.8234755
Sanlúcar de bda.,36.77926935,-6.355832930900169
Vega de tera,41.9972559,-6.1251362
Sant cugat sesgarrigues,41.3644619,1.7530702
La caridad,20.7193686,-76.1940998
"Buraca, amadora",38.7437889,-9.2082841
Sta. eulalia - ibiza,38.9869735,1.500017
Vedra ,42.7765527,-8.4821723
Teran,35.6892523,51.3896004
Sant pere i sant pau,41.1387436,1.251514
J,-30.7054363,-69.1988222
Los navalucillos ,39.6671024,-4.6415461
Almancil,37.0870572,-8.0298056
Teixeiro,43.0783132,-7.4667842
Caraquiz ,40.7914049,-3.4891648
Larrasoaña,42.90192,-1.5419002
Ojén,36.5645156,-4.8565007
San miguel de abona,28.06982325,-16.622017596187987
Ceuta,35.89442195,-5.355817352394269
Coruño,42.9533247,-4.6588734
Rojales (alicante),38.0871747,-0.7228213
Utrera (sevilla),37.1824646,-5.7817506
Sant vicenç de montal,41.4537105,2.1935612
San tirso de abres,43.40327525,-7.1323839049285
Villanueva del fresno,38.3753938,-7.1656367
Bendinat (calvia),39.535372,2.5796264
Espinardo - murcia,38.0105743,-1.156217
Sant boi del llobregat,41.3344078,2.0703854
Sitges ,41.2366707,1.8228136
Samos,42.730661,-7.3265903
El burgo de osma-soria,41.589051,-3.0661041
Gea y truyols,37.879019150000005,-1.028705278886084
El moralet,38.4462222,-0.5731865
Manique/ alcabideche,38.7359301,-9.3682258
Serradilla ,39.8294906,-6.1399404
Daimiel ,39.072196,-3.6143611
Llanos de penagos,43.3246313,-3.7986958
Sabinillas,36.3660129,-5.2286023
Yegen,45.723562,-108.622639
Dodro,42.7156742,-8.7042779
Murillo de río leza,42.4028997,-2.3246959
Mancera de abajo,40.8398631,-5.1989493
Zeanuri (vizcaya),43.0984018,-2.7494734
Santa coloma cervello,41.3672764,2.015569
Sayaton,40.3760061,-2.8532659
Oleiros (canide),43.368821999999994,-8.338596337022498
San cibrao das viñas (ourense),42.2964763,-7.8723141
El llano de molina,38.0767421,-1.2408732
Líjar ,37.2949008,-2.2185033
Milhazes,41.49020005,-8.664353008535151
Pola de allande,43.271901,-6.6097123
Vilaboa (san martiño),42.5853665,-8.786544130701323
Rivas ,45.5858,4.24753
Bobadilla del monte ,-35.8335363,-71.535931
Rascafria ,40.9038871,-3.8802853
K,46.6228162,14.3079604
Esplugues del llobregat,41.3760162,2.096514953112759
Ruescas,36.8161944,-2.2246302
El picazo ,39.4466791,-2.0887998
Tortosendo ,40.2397543,-7.5232125
Romean,-7.079691,131.9136251
Mertola,37.642043,-7.6606447
Mallorca / puerto alcudia,39.85244805,3.1185755812919465
Tietar- ,40.0290396,-5.4831188
Bobadilla,42.3175989,-2.7600208
Valdorros,42.1721238,-3.7092235
Iscar ,41.3634512,-4.5338953
Bragado,-35.1155766,-60.489771
Aveiras de cima,39.1389557,-8.8999055
Solares (medio cudeyo),43.3840287,-3.7385842
La manjoya (oviedo),43.3423203,-5.8506976
"Palazuelos de eresma, segovia",40.9305036,-4.0594473
Lobres,36.7723279,-3.5647684
Dublin,53.3497645,-6.2602732
São joão dos montes ,38.9425529,-9.0302858
Ramales de la victoria,43.2568538,-3.46485781714504
Damaia,38.7457746,-9.2189455
V.f.s. martinho - barcelos,41.5287269,-8.6474601
Hoyos de valdeolea,42.93962,-4.14949
Laviana de gozon,43.59273425,-5.9080532067213705
Sámano,43.3578453,-3.2297328
Aviles (la luz),43.5380267,-5.9116909
Alfarelos ,40.1498521,-8.6533065
Valpaços,41.6067883,-7.3108525
Móstoles (28935),40.3238525,-3.8649214
Piedras blancas. castrillon,43.5595112,-5.9774317
Sant iscle de vallalta,41.62433,2.56914
Jerte,40.2226297,-5.7509566
 vilafant,42.2515266,2.9418008
Ss de los reyes,18.9580036,-99.2531289
Ainzón,41.816236,-1.5198464
Mayorga ,42.1666301,-5.2626995
São joão de ver,40.954172,-8.5534047
Noves,43.8761887,4.901209
